,+/-,3P,3P%,3PA,3PAr,AST,BLK,Code,DRB,Day,FG,FG%,FGA,FT,FT%,FTA,FTr,Home,Losses,Month,ORB,PF,PTS,STL,Starters MP,TOV,TS%,Wins,Year,eFG%,Date,Checker,Team,Spread,Line
7848,-35,2,0.16666666666666666,12,0.024691358024691357,24,4,gswmem,24,28,41,0.5061728395061729,81,9,0.5625,16,0.1111111111111111,0,28,03,9,15,93,9,30.863333333333333,9,0.528169014084507,43,2014,0.5185185185185185,20140328,20140328gswmem,Memphis, +2.5,-110
7849,-180,7,0.28,25,0.06862745098039216,22,2,minlal,12,28,44,0.43137254901960786,102,12,0.8,15,0.11764705882352941,0,47,03,14,30,107,15,22.543333333333333,8,0.49263351749539597,24,2014,0.46568627450980393,20140328,20140328minlal,L.A. Lakers, +6,-110
7850,-35,7,0.3333333333333333,21,0.10294117647058823,26,5,noputa,25,28,33,0.4852941176470588,68,22,0.8148148148148148,27,0.3235294117647059,0,49,03,6,28,95,8,34.83333333333333,18,0.5946419629444166,23,2014,0.5367647058823529,20140328,20140328noputa,Utah, +6,-110
7851,-65,9,0.5,18,0.10588235294117647,17,1,okcsac,32,28,31,0.36470588235294116,85,10,0.625,16,0.11764705882352941,0,46,03,17,22,81,6,29.646666666666665,16,0.4400260756192959,25,2014,0.4176470588235294,20140328,20140328okcsac,Sacramento, +12.5,-110
7852,-25,8,0.36363636363636365,22,0.08247422680412371,24,7,orlcho,27,28,43,0.44329896907216493,97,11,0.7857142857142857,14,0.1134020618556701,0,37,03,9,22,105,7,37.466666666666676,10,0.5089181853431562,35,2014,0.4845360824742268,20140328,20140328orlcho,Charlotte, -4,-110
7853,-114,8,0.32,25,0.08333333333333333,15,2,phonyk,24,28,40,0.4166666666666667,96,11,0.6111111111111112,18,0.11458333333333333,0,42,03,15,24,99,8,30.666666666666664,12,0.47632794457274824,30,2014,0.4583333333333333,20140328,20140328phonyk,New York, +5.5,-110
7854,-10,6,0.3333333333333333,18,0.07894736842105263,22,2,torbos,26,28,40,0.5263157894736842,76,17,0.85,20,0.2236842105263158,0,48,03,8,21,103,7,25.616666666666664,16,0.607311320754717,23,2014,0.5657894736842105,20140328,20140328torbos,Boston, +10,-110
7855,-53,2,0.15384615384615385,13,0.02531645569620253,13,9,wasind,37,28,28,0.35443037974683544,79,20,0.8,25,0.25316455696202533,0,20,03,13,19,78,5,35.08333333333333,17,0.43333333333333335,52,2014,0.3670886075949367,20140328,20140328wasind,Indiana, -3,-110
7856,-15,3,0.3,10,0.037037037037037035,17,2,dalsac,33,29,42,0.5185185185185185,81,13,0.6842105263157895,19,0.16049382716049382,0,47,03,14,29,100,10,36.13666666666667,18,0.5595344673231871,25,2014,0.5370370370370371,20140329,20140329dalsac,Sacramento, +10,-110
7857,55,12,0.2926829268292683,41,0.1348314606741573,26,10,houlac,31,29,42,0.47191011235955055,89,22,0.6111111111111112,36,0.24719101123595505,0,22,03,12,29,118,10,32.09666666666667,9,0.562762304463945,51,2014,0.5393258426966292,20140329,20140329houlac,L.A. Clippers, +2,-110
7858,105,8,0.3076923076923077,26,0.10126582278481013,18,8,milmia,31,29,34,0.43037974683544306,79,18,0.8181818181818182,22,0.22784810126582278,0,22,03,14,14,94,5,27.26666666666667,11,0.5299954894000902,49,2014,0.4810126582278481,20140329,20140329milmia,Miami, -9.5,-110
7859,-119,6,0.2727272727272727,22,0.06818181818181818,21,6,phidet,30,29,35,0.3977272727272727,88,26,0.8125,32,0.29545454545454547,0,46,03,16,22,102,8,23.326666666666668,19,0.49960815047021945,26,2014,0.4318181818181818,20140329,20140329phidet,Detroit, -5.5,-110
7860,-80,3,0.25,12,0.037037037037037035,16,2,sasnop,33,29,32,0.3950617283950617,81,13,0.8125,16,0.16049382716049382,0,40,03,8,19,80,7,25.22,11,0.45433893684688775,32,2014,0.41358024691358025,20140329,20140329sasnop,New Orleans, +13,-110
7861,-20,9,0.2903225806451613,31,0.1125,20,2,wasatl,30,29,34,0.425,80,20,0.7142857142857143,28,0.25,0,40,03,10,22,97,6,31.28666666666667,12,0.5253466204506066,31,2014,0.48125,20140329,20140329wasatl,Atlanta, +4.5,-110
7862,25,8,0.5,16,0.11428571428571428,24,5,boschi,29,30,37,0.5285714285714286,70,25,0.8064516129032258,31,0.35714285714285715,0,32,03,2,13,107,8,33.913333333333334,15,0.6396461023433764,40,2014,0.5857142857142857,20140330,20140330boschi,Chicago, -4.5,-110
7863,-81,3,0.25,12,0.03571428571428571,24,1,brkmin,30,30,39,0.4642857142857143,84,18,0.6666666666666666,27,0.21428571428571427,0,35,03,12,18,99,12,31.96,21,0.5162703379224031,36,2014,0.48214285714285715,20140330,20140330brkmin,Minnesota, +4,-110
7864,-70,8,0.36363636363636365,22,0.1,21,3,cleind,33,30,29,0.3625,80,10,0.625,16,0.125,0,21,03,10,21,76,8,33.373333333333335,15,0.4365808823529411,52,2014,0.4125,20140330,20140330cleind,Indiana, -5.5,-110
7865,25,9,0.36,25,0.1125,15,3,gswnyk,30,30,32,0.4,80,16,0.8888888888888888,18,0.2,0,43,03,10,19,89,5,33.00666666666666,9,0.5061419472247498,30,2014,0.45625,20140330,20140330gswnyk,New York, +6,-110
7866,-80,8,0.2222222222222222,36,0.08695652173913043,20,2,lalpho,36,30,35,0.3804347826086957,92,21,0.75,28,0.22826086956521738,0,29,03,13,21,99,9,22.96,15,0.47450153374233134,44,2014,0.42391304347826086,20140330,20140330lalpho,Phoenix, -8.5,-110
7867,-88,6,0.2608695652173913,23,0.06382978723404255,29,8,okcuta,32,30,40,0.425531914893617,94,18,0.75,24,0.19148936170212766,0,50,03,20,21,104,5,31.690000000000005,18,0.4973221117061974,23,2014,0.4574468085106383,20140330,20140330okcuta,Utah, +15,-110
7868,25,6,0.3157894736842105,19,0.0821917808219178,13,2,orltor,22,30,33,0.4520547945205479,73,26,0.9629629629629629,27,0.3561643835616438,0,31,03,8,14,98,9,33.34666666666667,14,0.5772855796418473,41,2014,0.4931506849315068,20140330,20140330orltor,Toronto, -5,-110
7869,-35,5,0.29411764705882354,17,0.056179775280898875,28,2,pormem,28,30,41,0.4606741573033708,89,11,0.6111111111111112,18,0.12359550561797752,0,29,03,13,19,98,11,31.396666666666665,10,0.505571605447792,43,2014,0.4887640449438202,20140330,20140330pormem,Memphis, +2,-110
7870,-40,11,0.36666666666666664,30,0.14285714285714285,25,6,atlphi,34,31,36,0.4675324675324675,77,12,0.6,20,0.15584415584415584,0,57,03,6,27,95,11,31.139999999999997,20,0.5536130536130537,16,2014,0.538961038961039,20140331,20140331atlphi,Philadelphia, +12.5,-110
7871,-70,7,0.28,25,0.09090909090909091,17,4,chibos,25,31,31,0.4025974025974026,77,11,0.7333333333333333,15,0.14285714285714285,0,50,03,12,15,80,10,28.649999999999995,16,0.47846889952153115,23,2014,0.44805194805194803,20140331,20140331chibos,Boston, +9.5,-110
7872,10,5,0.5555555555555556,9,0.058823529411764705,17,3,denmem,26,31,38,0.4470588235294118,85,13,0.5652173913043478,23,0.15294117647058825,0,30,03,17,19,94,7,32.17666666666666,11,0.4941126997476871,43,2014,0.4764705882352941,20140331,20140331denmem,Memphis, -4.5,-110
7873,-25,5,0.29411764705882354,17,0.056818181818181816,28,5,detmil,32,31,39,0.4431818181818182,88,28,0.7777777777777778,36,0.3181818181818182,0,59,03,18,20,111,5,35.06,13,0.5344761171032357,14,2014,0.4715909090909091,20140331,20140331detmil,Milwaukee, +6,-110
7874,138,8,0.47058823529411764,17,0.09411764705882353,18,5,indsas,26,31,40,0.47058823529411764,85,23,0.8214285714285714,28,0.27058823529411763,0,16,03,17,21,111,11,30.45,8,0.5702836004932182,57,2014,0.5176470588235295,20140331,20140331indsas,San Antonio, -3.5,-110
7875,-50,8,0.3076923076923077,26,0.11428571428571428,17,1,miator,25,31,35,0.5,70,5,0.5,10,0.07142857142857142,0,31,03,5,25,83,7,29.106666666666666,14,0.5577956989247311,42,2014,0.5571428571428572,20140331,20140331miator,Toronto, +5.5,-110
7876,50,12,0.4,30,0.14634146341463414,23,4,minlac,36,31,38,0.4634146341463415,82,26,0.8125,32,0.3170731707317073,0,22,03,13,18,114,8,38.25333333333333,18,0.593255620316403,52,2014,0.5365853658536586,20140331,20140331minlac,L.A. Clippers, -3.5,-110
7877,25,3,0.2727272727272727,11,0.0375,20,3,nopsac,32,31,38,0.475,80,23,0.7419354838709677,31,0.2875,0,48,03,15,19,102,7,36.53333333333333,18,0.5446390431439556,25,2014,0.49375,20140331,20140331nopsac,Sacramento, +3.5,-110
7878,41,9,0.3103448275862069,29,0.1267605633802817,18,6,utanyk,36,31,33,0.4647887323943662,71,17,0.7083333333333334,24,0.23943661971830985,0,43,03,3,18,92,8,35.279999999999994,9,0.5640019617459539,31,2014,0.528169014084507,20140331,20140331utanyk,New York, -3.5,-110
7879,-45,10,0.2857142857142857,35,0.11904761904761904,20,3,brkhou,34,01,32,0.38095238095238093,84,22,0.7857142857142857,28,0.2619047619047619,0,23,04,10,16,96,6,30.886666666666667,15,0.49833887043189373,49,2014,0.44047619047619047,20140401,20140401brkhou,Houston, +2.5,-110
7880,10,15,0.4838709677419355,31,0.16483516483516483,33,3,dalgsw,34,01,52,0.5714285714285714,91,3,0.5,6,0.03296703296703297,0,28,04,10,16,122,6,41.24333333333334,12,0.6514310123878684,45,2014,0.6538461538461539,20140401,20140401dalgsw,Golden State, +4.5,-110
7881,92,15,0.40540540540540543,37,0.11278195488721804,44,8,lalpor,58,01,62,0.46616541353383456,133,26,0.896551724137931,29,0.19548872180451127,0,27,04,12,21,165,11,34.040000000000006,14,0.5659989023051591,48,2014,0.5225563909774437,20140401,20140401lalpor,Portland, -8,-110
7882,65,12,0.48,25,0.15384615384615385,27,3,atlchi,29,02,40,0.5128205128205128,78,13,0.8666666666666667,15,0.16666666666666666,0,32,04,7,19,105,13,32.85333333333334,13,0.6205673758865249,42,2014,0.5897435897435898,20140402,20140402atlchi,Chicago, -2,-110
7883,-150,2,0.2222222222222222,9,0.02702702702702703,21,7,dennop,34,02,35,0.47297297297297297,74,35,0.7777777777777778,45,0.47297297297297297,0,42,04,8,25,107,5,20.919999999999998,16,0.570362473347548,32,2014,0.4864864864864865,20140402,20140402dennop,New Orleans, +3.5,-110
7884,-35,7,0.4375,16,0.07526881720430108,16,4,inddet,30,02,34,0.3655913978494624,93,19,0.6785714285714286,28,0.20430107526881722,0,47,04,17,18,94,7,34.87333333333334,5,0.4462590201291303,27,2014,0.4032258064516129,20140402,20140402inddet,Detroit, +10,-110
7885,-95,4,0.2222222222222222,18,0.0547945205479452,18,3,miamil,31,02,32,0.4383561643835616,73,9,1.0,9,0.1232876712328767,0,60,04,11,16,77,3,35.92333333333333,17,0.5002598752598753,14,2014,0.4657534246575342,20140402,20140402miamil,Milwaukee, +13.5,-110
7886,-70,4,0.36363636363636365,11,0.042105263157894736,24,3,minmem,27,02,40,0.42105263157894735,95,4,0.6666666666666666,6,0.042105263157894736,0,30,04,11,15,88,6,28.29333333333333,11,0.4506349856616141,44,2014,0.4421052631578947,20140402,20140402minmem,Memphis, -4,-110
7887,-149,8,0.3076923076923077,26,0.11940298507462686,13,0,nykbrk,17,02,27,0.40298507462686567,67,21,0.75,28,0.31343283582089554,0,33,04,7,16,83,9,24.883333333333333,17,0.5231971759959657,40,2014,0.4626865671641791,20140402,20140402nykbrk,Brooklyn, +2.5,-110
7888,105,9,0.5,18,0.11538461538461539,28,4,orlcle,31,02,45,0.5769230769230769,78,20,0.8333333333333334,24,0.2564102564102564,0,45,04,6,15,119,7,29.793333333333333,12,0.6718608852755195,30,2014,0.6346153846153846,20140402,20140402orlcle,Cleveland, -3,-110
7889,150,12,0.5454545454545454,22,0.1518987341772152,32,4,phicho,38,02,42,0.5316455696202531,79,27,0.7714285714285715,35,0.34177215189873417,0,38,04,9,17,123,1,24.8,9,0.6514830508474576,36,2014,0.6075949367088608,20140402,20140402phicho,Charlotte, -8.5,-110
7890,20,11,0.4230769230769231,26,0.13924050632911392,18,4,pholac,26,02,37,0.46835443037974683,79,27,0.9,30,0.34177215189873417,0,22,04,10,24,112,10,35.44,13,0.6073752711496746,53,2014,0.5379746835443038,20140402,20140402pholac,L.A. Clippers, +2,-110
7891,-25,12,0.42857142857142855,28,0.125,26,6,saclal,38,02,37,0.3854166666666667,96,16,0.8,20,0.16666666666666666,0,49,04,14,21,102,7,31.27,10,0.4866412213740458,25,2014,0.4479166666666667,20140402,20140402saclal,L.A. Lakers, +7,-110
7892,-105,8,0.38095238095238093,21,0.09411764705882353,21,2,sasgsw,26,02,36,0.4235294117647059,85,10,1.0,10,0.11764705882352941,0,28,04,7,19,90,7,27.110000000000003,13,0.5033557046979865,46,2014,0.47058823529411764,20140402,20140402sasgsw,Golden State, +9,-110
7893,-20,9,0.34615384615384615,26,0.10344827586206896,19,1,torhou,37,02,36,0.41379310344827586,87,22,0.7333333333333333,30,0.25287356321839083,0,24,04,10,30,103,8,31.160000000000004,15,0.5139720558882236,49,2014,0.46551724137931033,20140402,20140402torhou,Houston, -2.5,-110
7894,-130,3,0.125,24,0.037037037037037035,20,2,wasbos,19,02,32,0.3950617283950617,81,25,0.8333333333333334,30,0.30864197530864196,0,51,04,10,22,92,10,22.253333333333334,14,0.4883227176220807,23,2014,0.41358024691358025,20140402,20140402wasbos,Boston, +7,-110
7895,30,14,0.4827586206896552,29,0.17073170731707318,24,9,lacdal,38,03,41,0.5,82,17,0.85,20,0.2073170731707317,0,31,04,8,21,113,4,31.586666666666666,11,0.6222466960352423,44,2014,0.5853658536585366,20140403,20140403lacdal,Dallas, +5.5,-110
7896,-60,9,0.4090909090909091,22,0.10227272727272728,18,3,okcsas,29,03,38,0.4318181818181818,88,9,0.75,12,0.10227272727272728,0,16,04,13,18,94,5,27.65333333333333,18,0.5038593481989708,59,2014,0.48295454545454547,20140403,20140403okcsas,San Antonio, +2,-110
7897,-95,5,0.23809523809523808,21,0.054945054945054944,16,3,atlcle,24,04,36,0.3956043956043956,91,21,0.84,25,0.23076923076923078,0,45,04,10,18,98,13,34.2,6,0.4803921568627451,31,2014,0.4230769230769231,20140404,20140404atlcle,Cleveland, +2.5,-110
7898,45,6,0.3157894736842105,19,0.07792207792207792,21,4,bosphi,25,04,39,0.5064935064935064,77,27,0.7297297297297297,37,0.35064935064935066,0,59,04,9,21,111,12,33.04666666666667,12,0.5949828473413379,16,2014,0.5454545454545454,20140404,20140404bosphi,Philadelphia, +10,-110
7899,-60,9,0.3333333333333333,27,0.10227272727272728,23,2,brkdet,27,04,41,0.4659090909090909,88,13,0.6190476190476191,21,0.14772727272727273,0,48,04,19,14,104,6,32.666666666666664,9,0.5347593582887701,27,2014,0.5170454545454546,20140404,20140404brkdet,Detroit, +9.5,-110
7900,-60,2,0.25,8,0.029411764705882353,17,9,chimil,29,04,31,0.45588235294117646,68,26,0.7428571428571429,35,0.38235294117647056,0,61,04,9,24,90,7,37.54333333333333,20,0.539568345323741,14,2014,0.47058823529411764,20140404,20140404chimil,Milwaukee, +11.5,-110
7901,-165,1,0.1,10,0.01282051282051282,12,2,gswsac,34,04,25,0.32051282051282054,78,18,0.72,25,0.23076923076923078,0,48,04,10,14,69,4,30.643333333333334,16,0.38764044943820225,27,2014,0.3269230769230769,20140404,20140404gswsac,Sacramento, +9.5,-110
7902,-20,13,0.41935483870967744,31,0.15294117647058825,24,8,houokc,35,04,38,0.4470588235294118,85,18,0.9,20,0.21176470588235294,0,19,04,10,24,107,5,28.246666666666663,14,0.570362473347548,55,2014,0.5235294117647059,20140404,20140404houokc,Oklahoma City, +2.5,-110
7903,60,5,0.23809523809523808,21,0.05434782608695652,28,4,laldal,37,04,44,0.4782608695652174,92,14,0.9333333333333333,15,0.15217391304347827,0,31,04,15,17,107,8,29.660000000000004,16,0.5425963488843814,45,2014,0.5054347826086957,20140404,20140404laldal,Dallas, -8,-110
7904,-40,7,0.30434782608695654,23,0.0875,16,4,memden,32,04,29,0.3625,80,27,0.84375,32,0.3375,0,42,04,14,27,92,7,28.740000000000002,20,0.48894557823129253,33,2014,0.40625,20140404,20140404memden,Denver, +9,-110
7905,5,12,0.375,32,0.12903225806451613,27,5,miamin,36,04,43,0.46236559139784944,93,24,0.7058823529411765,34,0.25806451612903225,0,37,04,10,22,122,10,37.39666666666666,17,0.5650240829937013,37,2014,0.5268817204301075,20140404,20140404miamin,Minnesota, +9.5,-110
7906,5,5,0.2631578947368421,19,0.0641025641025641,18,0,nykwas,29,04,38,0.48717948717948717,78,9,0.6,15,0.11538461538461539,0,36,04,12,15,90,7,34.31,15,0.5319148936170213,39,2014,0.5192307692307693,20140404,20140404nykwas,Washington, +3.5,-110
7907,80,6,0.2857142857142857,21,0.061855670103092786,17,4,porpho,36,04,39,0.4020618556701031,97,25,0.8064516129032258,31,0.25773195876288657,0,31,04,23,20,109,7,28.04,12,0.492588575560376,44,2014,0.4329896907216495,20140404,20140404porpho,Phoenix, +4.5,-110
7908,-40,6,0.5454545454545454,11,0.07692307692307693,19,3,torind,31,04,33,0.4230769230769231,78,22,0.7857142857142857,28,0.28205128205128205,0,23,04,8,19,94,6,33.95666666666666,10,0.5203720106288752,53,2014,0.46153846153846156,20140404,20140404torind,Indiana, +1,-110
7909,-20,8,0.42105263157894735,19,0.1095890410958904,19,9,utanop,27,04,34,0.4657534246575342,73,20,0.6896551724137931,29,0.273972602739726,0,43,04,9,27,96,6,25.78,14,0.5597014925373134,32,2014,0.5205479452054794,20140404,20140404utanop,New Orleans, +3,-110
7910,10,9,0.34615384615384615,26,0.0989010989010989,23,5,clecho,46,05,34,0.37362637362637363,91,19,0.7037037037037037,27,0.2087912087912088,0,38,04,12,19,96,7,34.879999999999995,12,0.4665629860031104,38,2014,0.4230769230769231,20140405,20140405clecho,Charlotte, +2.5,-110
7911,-20,14,0.45161290322580644,31,0.1590909090909091,25,3,detbos,22,05,42,0.4772727272727273,88,13,0.8125,16,0.14772727272727273,0,53,04,15,24,111,8,37.57666666666667,11,0.5839646464646464,23,2014,0.5568181818181818,20140405,20140405detbos,Boston, +6,-110
7912,20,12,0.4444444444444444,27,0.14814814814814814,20,2,miltor,27,05,36,0.4444444444444444,81,18,0.8181818181818182,22,0.2222222222222222,0,32,04,12,22,102,5,33.60333333333333,9,0.5624172915747684,44,2014,0.5185185185185185,20140405,20140405miltor,Toronto, -7,-110
7913,-40,1,0.07142857142857142,14,0.012987012987012988,26,6,orlmin,22,05,36,0.4675324675324675,77,19,0.6785714285714286,28,0.24675324675324675,0,37,04,8,10,92,11,27.363333333333333,13,0.5150022391401702,38,2014,0.474025974025974,20140405,20140405orlmin,Minnesota, -3,-110
7914,20,6,0.2857142857142857,21,0.075,29,3,phibrk,33,05,41,0.5125,80,17,0.7391304347826086,23,0.2125,0,34,04,8,20,105,6,26.860000000000003,12,0.5825565912117177,41,2014,0.55,20140405,20140405phibrk,Brooklyn, -10.5,-110
7915,90,9,0.391304347826087,23,0.11392405063291139,24,4,waschi,34,05,35,0.4430379746835443,79,17,0.8095238095238095,21,0.21518987341772153,0,32,04,11,14,96,7,32.459999999999994,10,0.543970988213962,44,2014,0.5,20140405,20140405waschi,Chicago, +1,-110
7916,-140,4,0.3076923076923077,13,0.046511627906976744,27,1,gswuta,29,06,39,0.45348837209302323,86,20,0.7142857142857143,28,0.23255813953488372,0,52,04,8,13,102,13,26.77333333333333,12,0.5187144019528072,24,2014,0.47674418604651164,20140406,20140406gswuta,Utah, +12,-110
7917,-25,14,0.45161290322580644,31,0.1308411214953271,28,8,houden,39,06,51,0.4766355140186916,107,9,0.6923076923076923,13,0.08411214953271028,0,43,04,15,24,125,8,36.266666666666666,21,0.5544712562100781,33,2014,0.5420560747663551,20140406,20140406houden,Denver, +11.5,-110
7918,95,12,0.4444444444444444,27,0.1643835616438356,22,3,indatl,35,06,41,0.5616438356164384,73,13,0.7647058823529411,17,0.1780821917808219,0,42,04,5,26,107,4,31.189999999999998,15,0.6647614314115308,33,2014,0.6438356164383562,20140406,20140406indatl,Atlanta, +8.5,-110
7919,-115,7,0.22580645161290322,31,0.08139534883720931,26,0,laclal,30,06,36,0.4186046511627907,86,18,0.782608695652174,23,0.20930232558139536,0,51,04,8,19,97,9,30.623333333333328,14,0.5045776113191843,25,2014,0.45930232558139533,20140406,20140406laclal,L.A. Lakers, +16,-110
7920,-55,15,0.35714285714285715,42,0.17045454545454544,18,2,mianyk,23,06,33,0.375,88,10,0.7692307692307693,13,0.11363636363636363,0,44,04,15,24,91,10,36.27,10,0.48548868971404185,33,2014,0.4602272727272727,20140406,20140406mianyk,New York, +7,-110
7921,-35,9,0.28125,32,0.10714285714285714,17,4,phookc,31,06,40,0.47619047619047616,84,26,0.8125,32,0.30952380952380953,0,20,04,7,30,115,6,26.110000000000003,12,0.5862561174551387,55,2014,0.5297619047619048,20140406,20140406phookc,Oklahoma City, -1.5,-110
7922,-30,4,0.3333333333333333,12,0.044444444444444446,21,4,pornop,25,06,38,0.4222222222222222,90,14,0.7777777777777778,18,0.15555555555555556,0,44,04,13,19,94,10,28.943333333333335,10,0.47998366013071897,32,2014,0.4444444444444444,20140406,20140406pornop,New Orleans, +10.5,-110
7923,10,13,0.41935483870967744,31,0.14606741573033707,23,5,sacdal,29,06,36,0.4044943820224719,89,8,0.5714285714285714,14,0.0898876404494382,0,31,04,16,16,93,7,32.5,10,0.48865069356872637,46,2014,0.47752808988764045,20140406,20140406sacdal,Dallas, -6,-110
7924,-100,5,0.35714285714285715,14,0.05813953488372093,22,3,sasmem,24,06,38,0.4418604651162791,86,11,0.6470588235294118,17,0.12790697674418605,0,31,04,13,19,92,8,23.136666666666663,14,0.4920838682071031,45,2014,0.47093023255813954,20140406,20140406sasmem,Memphis, +8,-110
7925,35,6,0.35294117647058826,17,0.06976744186046512,14,4,atldet,37,08,37,0.43023255813953487,86,22,0.6875,32,0.2558139534883721,0,49,04,16,20,102,13,35.30666666666666,15,0.5095923261390888,28,2014,0.46511627906976744,20140408,20140408atldet,Detroit, +6.5,-110
7926,75,11,0.4230769230769231,26,0.1134020618556701,33,9,lalhou,46,08,56,0.5773195876288659,97,22,0.7857142857142857,28,0.2268041237113402,0,25,04,12,22,145,8,29.316666666666663,14,0.6631906330040249,51,2014,0.634020618556701,20140408,20140408lalhou,Houston, -9.5,-110
7927,5,9,0.391304347826087,23,0.1323529411764706,13,7,miabrk,31,08,36,0.5294117647058824,68,7,0.5,14,0.10294117647058823,0,34,04,4,14,88,9,31.626666666666665,15,0.593311758360302,42,2014,0.5955882352941176,20140408,20140408miabrk,Brooklyn, +6,-102
7928,-95,4,0.23529411764705882,17,0.04938271604938271,19,7,minsas,26,08,36,0.4444444444444444,81,15,0.6,25,0.18518518518518517,0,17,04,11,22,91,8,22.893333333333334,16,0.4945652173913043,60,2014,0.4691358024691358,20140408,20140408minsas,San Antonio, -5.5,-110
7929,75,12,0.5454545454545454,22,0.15,23,4,sacokc,29,08,38,0.475,80,19,0.7037037037037037,27,0.2375,0,21,04,10,23,107,5,22.729999999999997,6,0.5822812363952983,55,2014,0.55,20140408,20140408sacokc,Oklahoma City, -7.5,-110
7930,60,9,0.391304347826087,23,0.125,24,5,utadal,30,08,40,0.5555555555555556,72,6,0.5454545454545454,11,0.08333333333333333,0,31,04,6,12,95,3,32.5,9,0.6181676210307131,47,2014,0.6180555555555556,20140408,20140408utadal,Dallas, -7.5,-110
7931,-46,12,0.46153846153846156,26,0.14285714285714285,27,3,atlbos,28,09,37,0.44047619047619047,84,11,0.7857142857142857,14,0.13095238095238096,0,54,04,11,23,97,7,36.25333333333333,15,0.5379325643300799,23,2014,0.5119047619047619,20140409,20140409atlbos,Boston, +7.5,-110
7932,-110,9,0.32142857142857145,28,0.09375,19,2,cledet,25,09,34,0.3541666666666667,96,23,0.71875,32,0.23958333333333334,0,49,04,21,12,100,10,29.919999999999998,15,0.4542151162790698,29,2014,0.4010416666666667,20140409,20140409cledet,Detroit, +6.5,-110
7933,-5,20,0.425531914893617,47,0.19801980198019803,28,5,denhou,38,09,46,0.45544554455445546,101,21,0.84,25,0.2079207920792079,0,26,04,13,21,133,10,22.70333333333333,17,0.59375,51,2014,0.5544554455445545,20140409,20140409denhou,Houston, -1.5,-110
7934,30,5,0.23809523809523808,21,0.05555555555555555,18,8,lacokc,33,09,38,0.4222222222222222,90,26,0.8125,32,0.28888888888888886,0,21,04,11,24,107,8,29.869999999999997,8,0.5140276710222905,56,2014,0.45,20140409,20140409lacokc,Oklahoma City, +4,-110
7935,-25,15,0.6,25,0.2054794520547945,24,2,memmia,21,09,38,0.5205479452054794,73,11,0.9166666666666666,12,0.1506849315068493,0,24,04,6,17,102,11,30.626666666666672,15,0.6515074092999489,53,2014,0.6232876712328768,20140409,20140409memmia,Miami, +4,-110
7936,10,11,0.4583333333333333,24,0.12941176470588237,26,5,milind,33,09,41,0.4823529411764706,85,11,0.5789473684210527,19,0.12941176470588237,0,25,04,8,24,104,4,30.843333333333334,11,0.5569837189374465,53,2014,0.5470588235294118,20140409,20140409milind,Indiana, -5,-110
7937,75,11,0.5238095238095238,21,0.13414634146341464,29,8,minchi,28,09,41,0.5,82,9,0.75,12,0.10975609756097561,0,32,04,9,18,102,4,34.99333333333333,13,0.5843263061411549,45,2014,0.5670731707317073,20140409,20140409minchi,Chicago, -2.5,-110
7938,30,9,0.47368421052631576,19,0.1125,23,6,noppho,32,09,39,0.4875,80,7,0.7,10,0.0875,0,31,04,6,18,94,5,31.916666666666664,12,0.5568720379146919,46,2014,0.54375,20140409,20140409noppho,Phoenix, -6,-105
7939,-20,10,0.3448275862068966,29,0.12658227848101267,22,0,orlbrk,28,09,38,0.4810126582278481,79,25,0.7352941176470589,34,0.31645569620253167,0,34,04,13,23,111,7,30.21333333333333,13,0.590676883780332,43,2014,0.5443037974683544,20140409,20140409orlbrk,Brooklyn, -7,-110
7940,-5,5,0.45454545454545453,11,0.054945054945054944,19,2,porsac,31,09,39,0.42857142857142855,91,16,0.7272727272727273,22,0.17582417582417584,0,51,04,14,19,99,10,33.516666666666666,11,0.4916567342073897,27,2014,0.45604395604395603,20140409,20140409porsac,Sacramento, +11.5,-110
7941,-55,8,0.38095238095238093,21,0.09411764705882353,20,5,torphi,27,09,44,0.5176470588235295,85,18,0.8571428571428571,21,0.21176470588235294,0,60,04,9,25,114,2,33.879999999999995,8,0.6048387096774194,17,2014,0.5647058823529412,20140409,20140409torphi,Philadelphia, +13.5,-110
7942,30,11,0.44,25,0.11956521739130435,23,1,wascho,39,09,35,0.3804347826086957,92,13,0.8666666666666667,15,0.14130434782608695,0,38,04,9,17,94,7,34.9,12,0.47667342799188644,39,2014,0.44021739130434784,20140409,20140409wascho,Charlotte, +5,-110
7943,45,16,0.47058823529411764,34,0.18181818181818182,22,1,dalsas,33,10,38,0.4318181818181818,88,17,0.7727272727272727,22,0.19318181818181818,0,18,04,15,22,109,9,32.47333333333333,12,0.5579443079443079,60,2014,0.5227272727272727,20140410,20140410dalsas,San Antonio, +2.5,-110
7944,5,10,0.29411764705882354,34,0.09615384615384616,23,5,gswden,38,10,39,0.375,104,12,0.631578947368421,19,0.11538461538461539,0,44,04,25,18,100,9,35.67666666666667,16,0.44499822000711997,34,2014,0.4230769230769231,20140410,20140410gswden,Denver, +11,-110
7945,-15,7,0.3888888888888889,18,0.08045977011494253,33,4,boscho,27,11,44,0.5057471264367817,87,8,0.6666666666666666,12,0.09195402298850575,0,38,04,7,20,103,12,29.083333333333332,12,0.5580840918942349,40,2014,0.5459770114942529,20140411,20140411boscho,Charlotte, -5,-110
